hhid,cpi_code,cpi_category,total_spend_rwf,province,district,ur,quintile,weight,poverty,total_hh_spend,spend_share_pct
302885.0,01,Food and non-alcoholic beverages,6704.505,Southern,Gisagara,Rural,Q1,194.44622268112204,Moderately poor,16264.505000000001,41.22
302886.0,01,Food and non-alcoholic beverages,13233.8294,Southern,Gisagara,Rural,Q5,194.44622268112204,Non Poor,19803.829400000002,66.82
302887.0,01,Food and non-alcoholic beverages,11363.06,Southern,Gisagara,Rural,Q1,194.44622268112204,Severaly Poor,28943.059999999998,39.26
302888.0,01,Food and non-alcoholic beverages,2718.29,Southern,Gisagara,Rural,Q1,194.44622268112204,Moderately poor,38098.29,7.13
302889.0,01,Food and non-alcoholic beverages,1326.1,Southern,Gisagara,Rural,Q3,194.44622268112204,Non Poor,4911.1,27.0
302890.0,01,Food and non-alcoholic beverages,4094.7740000000003,Southern,Gisagara,Rural,Q3,194.44622268112204,Non Poor,86644.774,4.73
302891.0,01,Food and non-alcoholic beverages,5605.33,Southern,Gisagara,Rural,Q1,194.44622268112204,Severaly Poor,48165.33,11.64
302892.0,01,Food and non-alcoholic beverages,12925.642,Southern,Gisagara,Rural,Q3,194.44622268112204,Non Poor,25475.642,50.74
302893.0,01,Food and non-alcoholic beverages,10801.5,Southern,Gisagara,Rural,Q4,202.8610702814524,Non Poor,14391.5,75.05
302894.0,01,Food and non-alcoholic beverages,7621.508,Southern,Gisagara,Rural,Q1,202.8610702814524,Moderately poor,46081.508,16.54
302895.0,01,Food and non-alcoholic beverages,4302.502,Southern,Gisagara,Rural,Q1,202.8610702814524,Moderately poor,13887.502,30.98
302896.0,01,Food and non-alcoholic beverages,218.135,Southern,Gisagara,Rural,Q3,202.8610702814524,Non Poor,7503.135,2.91
302897.0,01,Food and non-alcoholic beverages,5307.88,Southern,Gisagara,Rural,Q1,202.8610702814524,Severaly Poor,9877.880000000001,53.74
302898.0,01,Food and non-alcoholic beverages,12717.798,Southern,Gisagara,Rural,Q2,202.8610702814524,Non Poor,12777.798,99.53
302899.0,01,Food and non-alcoholic beverages,5117.114,Southern,Gisagara,Rural,Q1,202.8610702814524,Moderately poor,8677.114,58.97
302900.0,01,Food and non-alcoholic beverages,711.8,Southern,Gisagara,Rural,Q1,202.8610702814524,Severaly Poor,13761.8,5.17
302901.0,01,Food and non-alcoholic beverages,3650.0,Southern,Gisagara,Rural,Q1,202.8610702814524,Moderately poor,7200.0,50.69
302902.0,01,Food and non-alcoholic beverages,11977.35,Southern,Gisagara,Rural,Q3,119.11804781369997,Non Poor,54547.35,21.96
302903.0,01,Food and non-alcoholic beverages,9300.0014,Southern,Gisagara,Rural,Q2,119.11804781369997,Moderately poor,38860.0014,23.93
302904.0,01,Food and non-alcoholic beverages,6811.24,Southern,Gisagara,Rural,Q3,119.11804781369997,Non Poor,88391.24,7.71
302905.0,01,Food and non-alcoholic beverages,3257.3,Southern,Gisagara,Rural,Q4,119.11804781369997,Non Poor,25337.3,12.86
302906.0,01,Food and non-alcoholic beverages,7400.0,Southern,Gisagara,Rural,Q1,119.11804781369997,Severaly Poor,50360.0,14.69
302907.0,01,Food and non-alcoholic beverages,4950.0,Southern,Gisagara,Rural,Q1,119.11804781369997,Severaly Poor,21510.0,23.01
302908.0,01,Food and non-alcoholic beverages,4531.45,Southern,Gisagara,Rural,Q2,119.11804781369997,Non Poor,37411.45,12.11
302909.0,01,Food and non-alcoholic beverages,7256.555,Southern,Gisagara,Rural,Q2,119.11804781369997,Non Poor,39806.555,18.23
302910.0,01,Food and non-alcoholic beverages,6800.25,Southern,Gisagara,Rural,Q1,119.11804781369997,Severaly Poor,23850.25,28.51
302911.0,01,Food and non-alcoholic beverages,14600.0,Southern,Nyaruguru,Rural,Q5,175.42594718714122,Non Poor,14600.0,100.0
302912.0,01,Food and non-alcoholic beverages,9305.45,Southern,Nyaruguru,Rural,Q1,175.42594718714122,Severaly Poor,45305.45,20.54
302913.0,01,Food and non-alcoholic beverages,15800.5,Southern,Nyaruguru,Rural,Q1,175.42594718714122,Moderately poor,15800.5,100.0
302914.0,01,Food and non-alcoholic beverages,10062.031,Southern,Nyaruguru,Rural,Q4,175.42594718714122,Non Poor,10062.031,100.0
302915.0,01,Food and non-alcoholic beverages,21116.058,Southern,Nyaruguru,Rural,Q4,175.42594718714122,Non Poor,117716.058,17.94
302916.0,01,Food and non-alcoholic beverages,9213.7,Southern,Nyaruguru,Rural,Q1,175.42594718714122,Moderately poor,124543.7,7.4
302917.0,01,Food and non-alcoholic beverages,6252.647,Southern,Nyaruguru,Rural,Q3,175.42594718714122,Non Poor,58452.647,10.7
302918.0,01,Food and non-alcoholic beverages,7369.0,Southern,Nyaruguru,Rural,Q1,175.42594718714122,Moderately poor,68804.0,10.71
302919.0,01,Food and non-alcoholic beverages,25501.16,Southern,Nyaruguru,Rural,Q3,175.42594718714122,Non Poor,101001.16,25.25
302920.0,01,Food and non-alcoholic beverages,25603.681,Southern,Nyaruguru,Rural,Q3,146.18272342544188,Non Poor,73453.681,34.86
302921.0,01,Food and non-alcoholic beverages,17706.904,Southern,Nyaruguru,Rural,Q1,146.18272342544188,Moderately poor,59356.903999999995,29.83
302922.0,01,Food and non-alcoholic beverages,6651.64,Southern,Nyaruguru,Rural,Q2,146.18272342544188,Moderately poor,32701.64,20.34
302923.0,01,Food and non-alcoholic beverages,21788.15,Southern,Nyaruguru,Rural,Q4,146.18272342544188,Non Poor,316888.15,6.88
302924.0,01,Food and non-alcoholic beverages,13303.677,Southern,Nyaruguru,Rural,Q1,146.18272342544188,Moderately poor,100378.677,13.25
302925.0,01,Food and non-alcoholic beverages,5950.875,Southern,Nyaruguru,Rural,Q3,146.18272342544188,Non Poor,219310.875,2.71
302926.0,01,Food and non-alcoholic beverages,8908.25,Southern,Nyaruguru,Rural,Q1,146.18272342544188,Moderately poor,48008.25,18.56
302927.0,01,Food and non-alcoholic beverages,5362.076,Southern,Nyaruguru,Rural,Q1,146.18272342544188,Moderately poor,18512.076,28.97
302928.0,01,Food and non-alcoholic beverages,7080.707,Southern,Nyaruguru,Rural,Q1,146.18272342544188,Moderately poor,57030.707,12.42
302929.0,01,Food and non-alcoholic beverages,17233.4,Southern,Nyaruguru,Urban,Q3,117.0695443645084,Non Poor,30683.4,56.17
302930.0,01,Food and non-alcoholic beverages,5002.25,Southern,Nyaruguru,Urban,Q1,117.0695443645084,Severaly Poor,66232.25,7.55
302931.0,01,Food and non-alcoholic beverages,7226.85,Southern,Nyaruguru,Urban,Q1,117.0695443645084,Moderately poor,51476.85,14.04
302932.0,01,Food and non-alcoholic beverages,711.605,Southern,Nyaruguru,Urban,Q1,117.0695443645084,Severaly Poor,19761.605,3.6
302933.0,01,Food and non-alcoholic beverages,17402.0,Southern,Nyaruguru,Urban,Q3,117.0695443645084,Non Poor,27902.0,62.37
302934.0,01,Food and non-alcoholic beverages,9946.7,Southern,Nyaruguru,Urban,Q2,117.0695443645084,Non Poor,448346.7,2.22
302935.0,01,Food and non-alcoholic beverages,16123.0,Southern,Nyaruguru,Urban,Q2,117.0695443645084,Moderately poor,90623.0,17.79
302936.0,01,Food and non-alcoholic beverages,38802.25,Southern,Nyaruguru,Urban,Q4,117.0695443645084,Non Poor,162802.25,23.83
302937.0,01,Food and non-alcoholic beverages,9102.279999999999,Southern,Nyaruguru,Urban,Q5,117.0695443645084,Non Poor,9102.279999999999,100.0
302938.0,01,Food and non-alcoholic beverages,13115.175,Southern,Nyaruguru,Rural,Q2,159.2965235173824,Non Poor,79195.175,16.56
302939.0,01,Food and non-alcoholic beverages,6481.83,Southern,Nyaruguru,Rural,Q1,159.2965235173824,Severaly Poor,45581.83,14.22
302940.0,01,Food and non-alcoholic beverages,6544.03,Southern,Nyaruguru,Rural,Q1,159.2965235173824,Moderately poor,46624.03,14.04
302941.0,01,Food and non-alcoholic beverages,4141.127,Southern,Nyaruguru,Rural,Q2,159.2965235173824,Non Poor,54721.127,7.57
302942.0,01,Food and non-alcoholic beverages,6332.65,Southern,Nyaruguru,Rural,Q2,159.2965235173824,Non Poor,44312.65,14.29
302943.0,01,Food and non-alcoholic beverages,16602.44,Southern,Nyaruguru,Rural,Q1,159.2965235173824,Moderately poor,69652.44,23.84
302944.0,01,Food and non-alcoholic beverages,6838.64,Southern,Nyaruguru,Rural,Q4,159.2965235173824,Non Poor,85038.64,8.04
302945.0,01,Food and non-alcoholic beverages,21353.886,Southern,Nyaruguru,Rural,Q3,159.2965235173824,Non Poor,120953.886,17.65
302946.0,01,Food and non-alcoholic beverages,10150.0,Southern,Nyaruguru,Rural,Q1,159.2965235173824,Severaly Poor,52700.0,19.26
302947.0,01,Food and non-alcoholic beverages,4772.185,Southern,Nyaruguru,Rural,Q2,157.7934857934858,Non Poor,119252.185,4.0
302948.0,01,Food and non-alcoholic beverages,1214.7849999999999,Southern,Nyaruguru,Rural,Q3,157.7934857934858,Non Poor,102414.785,1.19
302949.0,01,Food and non-alcoholic beverages,10508.802,Southern,Nyaruguru,Rural,Q2,157.7934857934858,Non Poor,20108.802,52.26
302950.0,01,Food and non-alcoholic beverages,9436.72,Southern,Nyaruguru,Rural,Q5,157.7934857934858,Non Poor,72436.72,13.03
302951.0,01,Food and non-alcoholic beverages,4052.5,Southern,Nyaruguru,Rural,Q1,157.7934857934858,Severaly Poor,45132.5,8.98
302952.0,01,Food and non-alcoholic beverages,15313.75,Southern,Nyaruguru,Rural,Q2,157.7934857934858,Non Poor,83238.75,18.4
302953.0,01,Food and non-alcoholic beverages,10464.5,Southern,Nyaruguru,Rural,Q4,157.7934857934858,Non Poor,81114.5,12.9
302954.0,01,Food and non-alcoholic beverages,12602.0,Southern,Nyaruguru,Rural,Q2,157.7934857934858,Non Poor,82752.0,15.23
302955.0,01,Food and non-alcoholic beverages,9910.064,Southern,Nyaruguru,Rural,Q1,157.7934857934858,Moderately poor,58925.064,16.82
302956.0,01,Food and non-alcoholic beverages,17856.863,Southern,Nyaruguru,Rural,Q2,154.92136752136753,Moderately poor,45936.863,38.87
302957.0,01,Food and non-alcoholic beverages,19018.11,Southern,Nyaruguru,Rural,Q1,154.92136752136753,Moderately poor,77198.11,24.64
302958.0,01,Food and non-alcoholic beverages,6051.8,Southern,Nyaruguru,Rural,Q5,154.92136752136753,Non Poor,6551.8,92.37
302959.0,01,Food and non-alcoholic beverages,11707.0,Southern,Nyaruguru,Rural,Q3,154.92136752136753,Non Poor,77257.0,15.15
302960.0,01,Food and non-alcoholic beverages,9083.25,Southern,Nyaruguru,Rural,Q1,154.92136752136753,Severaly Poor,70643.25,12.86
302961.0,01,Food and non-alcoholic beverages,10060.0,Southern,Nyaruguru,Rural,Q1,154.92136752136753,Moderately poor,46560.0,21.61
302962.0,01,Food and non-alcoholic beverages,805.569,Southern,Nyaruguru,Rural,Q1,154.92136752136753,Moderately poor,58905.569,1.37
302963.0,01,Food and non-alcoholic beverages,8834.25,Southern,Nyaruguru,Rural,Q1,154.92136752136753,Moderately poor,52584.25,16.8
302964.0,01,Food and non-alcoholic beverages,5062.056,Southern,Nyaruguru,Rural,Q2,154.92136752136753,Non Poor,35112.056,14.42
302965.0,01,Food and non-alcoholic beverages,21203.1,Southern,Nyaruguru,Rural,Q2,150.06797853309482,Moderately poor,71283.1,29.74
302966.0,01,Food and non-alcoholic beverages,9378.907,Southern,Nyaruguru,Rural,Q4,150.06797853309482,Non Poor,90958.907,10.31
302967.0,01,Food and non-alcoholic beverages,3013.47,Southern,Nyaruguru,Rural,Q4,150.06797853309482,Non Poor,51493.47,5.85
302968.0,01,Food and non-alcoholic beverages,11021.599,Southern,Nyaruguru,Rural,Q3,150.06797853309482,Non Poor,54861.599,20.09
302969.0,01,Food and non-alcoholic beverages,14017.03,Southern,Nyaruguru,Rural,Q2,150.06797853309482,Moderately poor,80557.03,17.4
302970.0,01,Food and non-alcoholic beverages,9469.583999999999,Southern,Nyaruguru,Rural,Q4,150.06797853309482,Non Poor,45709.584,20.72
302971.0,01,Food and non-alcoholic beverages,8233.229,Southern,Nyaruguru,Rural,Q5,150.06797853309482,Non Poor,89383.22899999999,9.21
302972.0,01,Food and non-alcoholic beverages,3516.58,Southern,Nyaruguru,Rural,Q1,150.06797853309482,Severaly Poor,108996.58,3.23
302973.0,01,Food and non-alcoholic beverages,6465.91,Southern,Nyaruguru,Rural,Q4,150.06797853309482,Non Poor,116745.91,5.54
302974.0,01,Food and non-alcoholic beverages,3890.219,Southern,Nyaruguru,Rural,Q4,163.112047769582,Non Poor,43490.219,8.95
302975.0,01,Food and non-alcoholic beverages,2500.8,Southern,Nyaruguru,Rural,Q2,163.112047769582,Non Poor,37700.8,6.63
302976.0,01,Food and non-alcoholic beverages,7657.685,Southern,Nyaruguru,Rural,Q3,163.112047769582,Non Poor,90657.685,8.45
302977.0,01,Food and non-alcoholic beverages,8719.22,Southern,Nyaruguru,Rural,Q1,163.112047769582,Severaly Poor,51719.22,16.86
302978.0,01,Food and non-alcoholic beverages,2757.305,Southern,Nyaruguru,Rural,Q1,163.112047769582,Severaly Poor,30427.305,9.06
302979.0,01,Food and non-alcoholic beverages,6157.85,Southern,Nyaruguru,Rural,Q1,163.112047769582,Moderately poor,42737.85,14.41
302980.0,01,Food and non-alcoholic beverages,20805.6367,Southern,Nyaruguru,Rural,Q5,163.112047769582,Non Poor,121885.6367,17.07
302981.0,01,Food and non-alcoholic beverages,8701.875,Southern,Nyaruguru,Rural,Q3,163.112047769582,Non Poor,17301.875,50.29
302982.0,01,Food and non-alcoholic beverages,2170.1797,Southern,Nyaruguru,Rural,Q4,163.112047769582,Non Poor,85570.1797,2.54
302983.0,01,Food and non-alcoholic beverages,15935.5,Southern,Nyaruguru,Rural,Q2,144.3294483294483,Non Poor,89985.5,17.71
302984.0,01,Food and non-alcoholic beverages,13541.4,Southern,Nyaruguru,Rural,Q1,144.3294483294483,Moderately poor,87591.4,15.46
302985.0,01,Food and non-alcoholic beverages,10285.0,Southern,Nyaruguru,Rural,Q2,144.3294483294483,Non Poor,85025.0,12.1
302986.0,01,Food and non-alcoholic beverages,24408.655,Southern,Nyaruguru,Rural,Q4,144.3294483294483,Non Poor,90248.655,27.05
302987.0,01,Food and non-alcoholic beverages,11507.0964,Southern,Nyaruguru,Rural,Q2,144.3294483294483,Non Poor,87107.0964,13.21
302988.0,01,Food and non-alcoholic beverages,16516.032,Southern,Nyaruguru,Rural,Q2,144.3294483294483,Non Poor,111266.032,14.84
302989.0,01,Food and non-alcoholic beverages,5307.0,Southern,Nyaruguru,Rural,Q1,144.3294483294483,Moderately poor,40647.0,13.06
302990.0,01,Food and non-alcoholic beverages,14840.764,Southern,Nyaruguru,Rural,Q2,144.3294483294483,Non Poor,58840.763999999996,25.22
302991.0,01,Food and non-alcoholic beverages,18158.267,Southern,Nyaruguru,Rural,Q1,144.3294483294483,Moderately poor,94458.26699999999,19.22
302992.0,01,Food and non-alcoholic beverages,5553.85,Southern,Nyaruguru,Rural,Q3,146.19176379176378,Non Poor,78593.85,7.07
302993.0,01,Food and non-alcoholic beverages,27858.41,Southern,Nyaruguru,Rural,Q3,146.19176379176378,Non Poor,29008.41,96.04
302994.0,01,Food and non-alcoholic beverages,29039.059,Southern,Nyaruguru,Rural,Q4,146.19176379176378,Non Poor,67989.05900000001,42.71
302995.0,01,Food and non-alcoholic beverages,4862.24,Southern,Nyaruguru,Rural,Q3,146.19176379176378,Non Poor,56412.24,8.62
302996.0,01,Food and non-alcoholic beverages,4955.674,Southern,Nyaruguru,Rural,Q1,146.19176379176378,Severaly Poor,68725.674,7.21
302997.0,01,Food and non-alcoholic beverages,659.21,Southern,Nyaruguru,Rural,Q2,146.19176379176378,Non Poor,45759.21,1.44
302998.0,01,Food and non-alcoholic beverages,9707.5,Southern,Nyaruguru,Rural,Q1,146.19176379176378,Moderately poor,107157.5,9.06
302999.0,01,Food and non-alcoholic beverages,2502.911,Southern,Nyaruguru,Rural,Q1,146.19176379176378,Severaly Poor,54882.911,4.56
303000.0,01,Food and non-alcoholic beverages,5861.6810000000005,Southern,Nyaruguru,Rural,Q2,146.19176379176378,Moderately poor,54161.681,10.82
303001.0,01,Food and non-alcoholic beverages,8827.773,Southern,Nyaruguru,Rural,Q3,159.58294375973935,Non Poor,9177.773,96.19
303002.0,01,Food and non-alcoholic beverages,8982.638,Southern,Nyaruguru,Rural,Q3,159.58294375973935,Non Poor,96032.638,9.35
303003.0,01,Food and non-alcoholic beverages,8217.635,Southern,Nyaruguru,Rural,Q3,159.58294375973935,Non Poor,79567.635,10.33
303004.0,01,Food and non-alcoholic beverages,4305.594999999999,Southern,Nyaruguru,Rural,Q4,159.58294375973935,Non Poor,40070.595,10.75
303005.0,01,Food and non-alcoholic beverages,20895.694,Southern,Nyaruguru,Rural,Q3,159.58294375973935,Non Poor,101955.694,20.49
303006.0,01,Food and non-alcoholic beverages,23613.72,Southern,Nyaruguru,Rural,Q3,159.58294375973935,Non Poor,63663.72,37.09
303007.0,01,Food and non-alcoholic beverages,19147.517,Southern,Nyaruguru,Rural,Q2,159.58294375973935,Moderately poor,53917.517,35.51
303008.0,01,Food and non-alcoholic beverages,714.725,Southern,Nyaruguru,Rural,Q1,159.58294375973935,Moderately poor,85064.725,0.84
303009.0,01,Food and non-alcoholic beverages,17199.407,Southern,Nyaruguru,Rural,Q3,159.58294375973935,Non Poor,81249.407,21.17
303010.0,01,Food and non-alcoholic beverages,7806.72,Southern,Nyaruguru,Rural,Q2,154.49458689458692,Moderately poor,30936.72,25.23
303011.0,01,Food and non-alcoholic beverages,2307.7,Southern,Nyaruguru,Rural,Q3,154.49458689458692,Non Poor,50387.7,4.58
303012.0,01,Food and non-alcoholic beverages,23677.296,Southern,Nyaruguru,Rural,Q4,154.49458689458692,Non Poor,98107.296,24.13
303013.0,01,Food and non-alcoholic beverages,8085.316,Southern,Nyaruguru,Rural,Q5,154.49458689458692,Non Poor,50135.316,16.13
303014.0,01,Food and non-alcoholic beverages,2057.373,Southern,Nyaruguru,Rural,Q5,154.49458689458692,Non Poor,56637.373,3.63
303015.0,01,Food and non-alcoholic beverages,6839.512,Southern,Nyaruguru,Rural,Q2,154.49458689458692,Non Poor,45589.512,15.0
303016.0,01,Food and non-alcoholic beverages,5161.753,Southern,Nyaruguru,Rural,Q4,154.49458689458692,Non Poor,56611.753,9.12
303017.0,01,Food and non-alcoholic beverages,5558.501,Southern,Nyaruguru,Rural,Q2,154.49458689458692,Moderately poor,28808.501,19.29
303018.0,01,Food and non-alcoholic beverages,12546.172,Southern,Nyaruguru,Rural,Q2,154.49458689458692,Non Poor,104596.172,11.99
303019.0,01,Food and non-alcoholic beverages,13831.265,Southern,Nyaruguru,Rural,Q2,154.9655172413793,Non Poor,48881.265,28.3
303020.0,01,Food and non-alcoholic beverages,12961.0,Southern,Nyaruguru,Rural,Q1,154.9655172413793,Severaly Poor,49211.0,26.34
303021.0,01,Food and non-alcoholic beverages,10763.58,Southern,Nyaruguru,Rural,Q3,154.9655172413793,Non Poor,86843.58,12.39
303022.0,01,Food and non-alcoholic beverages,6863.791,Southern,Nyaruguru,Rural,Q2,154.9655172413793,Moderately poor,10513.791000000001,65.28
303023.0,01,Food and non-alcoholic beverages,42157.953,Southern,Nyaruguru,Rural,Q4,154.9655172413793,Non Poor,81267.95300000001,51.88
303024.0,01,Food and non-alcoholic beverages,3275.575,Southern,Nyaruguru,Rural,Q1,154.9655172413793,Moderately poor,5335.575,61.39
303025.0,01,Food and non-alcoholic beverages,4779.507,Southern,Nyaruguru,Rural,Q1,154.9655172413793,Moderately poor,104829.507,4.56
303026.0,01,Food and non-alcoholic beverages,5289.811,Southern,Nyaruguru,Rural,Q1,154.9655172413793,Moderately poor,105289.811,5.02
303027.0,01,Food and non-alcoholic beverages,12623.0,Southern,Nyaruguru,Rural,Q3,154.9655172413793,Non Poor,15673.0,80.54
303028.0,01,Food and non-alcoholic beverages,15925.005,Southern,Nyaruguru,Rural,Q3,154.9003783102144,Non Poor,54175.005,29.4
303029.0,01,Food and non-alcoholic beverages,1801.0,Southern,Nyaruguru,Rural,Q1,154.9003783102144,Moderately poor,1851.0,97.3
303030.0,01,Food and non-alcoholic beverages,5857.421,Southern,Nyaruguru,Rural,Q1,154.9003783102144,Severaly Poor,83857.421,6.98
303031.0,01,Food and non-alcoholic beverages,12305.027,Southern,Nyaruguru,Rural,Q3,154.9003783102144,Non Poor,20055.027000000002,61.36
303032.0,01,Food and non-alcoholic beverages,10330.471,Southern,Nyaruguru,Rural,Q4,154.9003783102144,Non Poor,94930.471,10.88
